Voltage U1	Corriente IA
U1/V	IA/nA

29,69	4,68
29,71	4,72
29,74	4,77
29,76	4,80
29,79	4,88
29,81	4,94
29,84	5,00
29,86	5,09
29,89	5,16
29,91	5,23
29,93	5,29
29,96	5,35
29,98	5,43
30,01	5,49
30,03	5,52
30,06	5,59
30,08	5,63
30,10	5,70
30,13	5,78
30,15	5,84
30,18	5,93
30,20	6,00
30,23	6,08
30,25	6,19
30,28	6,26
30,30	6,33
30,32	6,42
30,35	6,49
30,37	6,56
30,40	6,64
30,42	6,71
30,45	6,80
30,47	6,89
30,50	6,95
30,52	7,05
30,54	7,13
30,57	7,23
30,59	7,34
30,62	7,42
30,64	7,53
30,67	7,62
30,69	7,69
30,72	7,79
30,74	7,88
30,76	7,95
30,79	8,05
30,81	8,10
30,84	8,20
30,86	8,30
30,89	8,38
30,91	8,47
30,94	8,55
30,96	8,63
30,98	8,74
31,01	8,82
31,03	8,90
31,06	9,00
31,08	9,08
31,11	9,17
31,13	9,26
31,15	9,32
31,18	9,40
31,20	9,49
31,23	9,55
31,25	9,64
31,28	9,70
31,30	9,77
31,33	9,85
31,35	9,92
31,37	9,98
31,40	10,03
31,42	10,07
31,45	10,15
31,47	10,20
31,50	10,22
31,52	10,26
31,55	10,27
31,57	10,30
31,59	10,34
31,62	10,35
31,64	10,36
31,67	10,37
31,69	10,36
31,72	10,39
31,74	10,38
31,77	10,35
31,79	10,37
31,81	10,35
31,84	10,34
31,86	10,32
31,89	10,29
31,91	10,24
31,94	10,21
31,96	10,13
31,99	10,09
32,01	10,00
32,03	9,93
32,06	9,85
32,08	9,80
32,11	9,73
32,13	9,68
32,16	9,58
32,18	9,56
32,20	9,47
32,23	9,42
32,25	9,31
32,28	9,20
32,30	9,06
32,33	8,99
32,35	8,85
32,38	8,76
32,40	8,63
32,42	8,54
32,45	8,45
32,47	8,38
32,50	8,26
32,52	8,19
32,55	8,07
32,57	7,98
32,60	7,85
32,62	7,73
32,64	7,59
32,67	7,48
32,69	7,32
32,72	7,23
32,74	7,10
32,77	7,01
32,79	6,91
32,82	6,83
32,84	6,72
32,86	6,65
32,89	6,55
32,91	6,49
32,94	6,36
32,96	6,26
32,99	6,16
33,01	6,05
33,04	5,95
33,06	5,86
33,08	5,75
33,11	5,69
33,13	5,60
33,16	5,52
33,18	5,49
33,21	5,42
33,23	5,36
33,26	5,32
33,28	5,26
33,30	5,21
33,33	5,16
33,35	5,11
33,38	5,07
33,40	5,03
33,43	4,97
33,45	4,94
33,47	4,91
33,50	4,86
33,52	4,84
33,55	4,81
33,57	4,80
33,60	4,78
33,62	4,76
33,65	4,77
33,67	4,78
33,69	4,76
33,72	4,77
33,74	4,74
33,77	4,76
33,79	4,75
33,82	4,74
33,84	4,73
33,87	4,75
33,89	4,74
33,91	4,79
33,94	4,79
33,96	4,82
33,99	4,84
34,01	4,88
34,04	4,92
34,06	4,97
34,09	4,98
34,11	5,04
34,13	5,07
34,16	5,10
34,18	5,13
34,21	5,15
34,23	5,19
34,26	5,24
34,28	5,26
34,31	5,32
34,33	5,36
34,35	5,42
34,38	5,50
34,40	5,57
34,43	5,62
34,45	5,71
34,48	5,75
34,50	5,81
34,52	5,87
34,55	5,91
34,57	5,96
34,60	6,02
34,62	6,07
34,65	6,17
34,67	6,24
34,70	6,32
34,72	6,40
34,74	6,50
34,77	6,59
34,79	6,68
34,82	6,76
34,84	6,84
34,87	6,93
34,89	7,00
34,92	7,09
34,94	7,15
34,96	7,23
34,99	7,32
35,01	7,42
35,04	7,51
35,06	7,62
35,09	7,70
35,11	7,84
35,14	7,93
35,16	8,02
35,18	8,10
35,21	8,18
35,23	8,26
35,26	8,36
35,28	8,44
35,31	8,52
35,33	8,60
35,36	8,70
35,38	8,83
35,40	8,93
35,43	9,04
35,45	9,15
35,48	9,26
35,50	9,39
35,53	9,51
35,55	9,60
35,57	9,70
35,60	9,79
35,62	9,88
35,65	9,97
35,67	10,06
35,70	10,16
35,72	10,27
35,75	10,38
35,77	10,50
35,79	10,62
35,82	10,72
35,84	10,88
35,87	10,98
35,89	11,07
35,92	11,18
35,94	11,27
35,97	11,36
35,99	11,46
36,01	11,52
36,04	11,62
36,06	11,70
36,09	11,80
36,11	11,90
36,14	12,01
36,16	12,10
36,19	12,21
36,21	12,29
36,23	12,39
36,26	12,46
36,28	12,53
36,31	12,58
36,33	12,64
36,36	12,68
36,38	12,75
36,41	12,79
36,43	12,84
36,45	12,89
36,48	12,93
36,50	12,98
36,53	13,01
36,55	13,03
36,58	13,07
36,60	13,09
36,62	13,10
36,65	13,10
36,67	13,09
36,70	13,10
36,72	13,08
36,75	13,07
36,77	13,04
36,80	12,99
36,82	12,96
36,84	12,95
36,87	12,89
36,89	12,85
36,92	12,78
36,94	12,74
36,97	12,70
36,99	12,65
37,02	12,57
37,04	12,53
37,06	12,43
37,09	12,37
37,11	12,27
37,14	12,17
37,16	12,07
37,19	11,98
37,21	11,84
37,24	11,76
37,26	11,63
37,28	11,55
37,31	11,43
37,33	11,33
37,36	11,20
37,38	11,11
37,41	10,97
37,43	10,88
37,46	10,72
37,48	10,61
37,50	10,45
37,53	10,33
37,55	10,17
37,58	10,06
37,60	9,89
37,63	9,80
37,65	9,67
37,68	9,57
37,70	9,45
37,72	9,35
37,75	9,20
37,77	9,13
37,80	8,99
37,82	8,88
37,85	8,75
37,87	8,62
37,89	8,49
37,92	8,40
37,94	8,24
37,97	8,14
37,99	8,03
38,02	7,93
38,04	7,84
38,07	7,76
38,09	7,65
38,11	7,57
38,14	7,48
38,16	7,39
38,19	7,30
38,21	7,21
38,24	7,13
38,26	7,05
38,29	6,97
38,31	6,91
38,33	6,85
38,36	6,80
38,38	6,76
38,41	6,71
38,43	6,69
38,46	6,65
38,48	6,61
38,51	6,59
38,53	6,56
38,55	6,53
38,58	6,52
38,60	6,48
38,63	6,46
38,65	6,44
38,68	6,43
38,70	6,43
38,73	6,44
38,75	6,41
38,77	6,44
38,80	6,44
38,82	6,45
38,85	6,46
38,87	6,46
38,90	6,46
38,92	6,48
38,94	6,49
38,97	6,53
38,99	6,54
39,02	6,57
39,04	6,60
39,07	6,63
39,09	6,67
39,12	6,71
39,14	6,74
39,16	6,80
39,19	6,84
39,21	6,89
39,24	6,94
39,26	7,00
39,29	7,06
39,31	7,14
39,34	7,20
39,36	7,28
39,38	7,34
39,41	7,40
39,43	7,47
39,46	7,53
39,48	7,57
39,51	7,65
39,53	7,69
39,56	7,78
39,58	7,86
39,60	7,95
39,63	8,04
39,65	8,14
39,68	8,22
39,70	8,33
39,73	8,38
39,75	8,46
39,78	8,55
39,80	8,63
39,82	8,71
39,85	8,81
39,87	8,89
39,90	9,03
39,92	9,14
39,95	9,23
39,97	9,35
39,99	9,45
40,02	9,55
40,04	9,68
40,07	9,78
40,09	9,86
40,12	9,96
40,14	10,06
40,17	10,18
40,19	10,28
40,21	10,36
40,24	10,48
40,26	10,60
40,29	10,74
40,31	10,87
40,34	10,98
40,36	11,10
40,39	11,23
40,41	11,36
40,43	11,47
40,46	11,55
40,48	11,65
40,51	11,78
40,53	11,89
40,56	12,01
40,58	12,13
40,61	12,25
40,63	12,40
40,65	12,54
40,68	12,65
40,70	12,78
40,73	12,90
40,75	13,02
40,78	13,15
40,80	13,27
40,83	13,39
40,85	13,50
40,87	13,61
40,90	13,74
40,92	13,85
40,95	13,96
40,97	14,07
41,00	14,18
41,02	14,29
41,05	14,43
41,07	14,53
41,09	14,64
41,12	14,71
41,14	14,80
41,17	14,90
41,19	14,97
41,22	15,02
41,24	15,09
41,26	15,15
41,29	15,25
41,31	15,32
41,34	15,39
41,36	15,47
41,39	15,54
41,41	15,58
41,44	15,64
41,46	15,68
41,48	15,73
41,51	15,77
41,53	15,80
41,56	15,83
41,58	15,85
41,61	15,87
41,63	15,88
41,66	15,90
41,68	15,87
41,70	15,87
41,73	15,85
41,75	15,85
41,78	15,83
41,80	15,81
41,83	15,76
41,85	15,75
41,88	15,71
41,90	15,69
41,92	15,62
41,95	15,58
41,97	15,53
42,00	15,48
42,02	15,39
42,05	15,35
42,07	15,25
42,10	15,20
42,12	15,09
42,14	15,01
42,17	14,91
42,19	14,85
42,22	14,73
42,24	14,68
42,27	14,56
