Voltage U1	Corriente IA
U1/V	IA/nA

32,30	19,32
32,33	19,14
32,35	18,98
32,38	18,80
32,40	18,63
32,42	18,48
32,45	18,30
32,47	18,13
32,50	17,95
32,52	17,76
32,55	17,58
32,57	17,38
32,60	17,14
32,62	16,93
32,64	16,69
32,67	16,47
32,69	16,23
32,72	15,98
32,74	15,80
32,77	15,61
32,79	15,41
32,82	15,22
32,84	15,00
32,86	14,82
32,89	14,67
32,91	14,44
32,94	14,23
32,96	14,00
32,99	13,79
33,01	13,60
33,04	13,40
33,06	13,17
33,08	12,98
33,11	12,80
33,13	12,65
33,16	12,52
33,18	12,37
33,21	12,22
33,23	12,08
33,26	11,94
33,28	11,82
33,30	11,67
33,33	11,51
33,35	11,38
33,38	11,25
33,40	11,14
33,43	11,04
33,45	10,92
33,47	10,83
33,50	10,75
33,52	10,68
33,55	10,63
33,57	10,56
33,60	10,49
33,62	10,45
33,65	10,39
33,67	10,35
33,69	10,31
33,72	10,27
33,74	10,26
33,77	10,24
33,79	10,22
33,82	10,21
33,84	10,21
33,87	10,20
33,89	10,23
33,91	10,23
33,94	10,25
33,96	10,27
33,99	10,29
34,01	10,32
34,04	10,36
34,06	10,38
34,09	10,45
34,11	10,49
34,13	10,56
34,16	10,62
34,18	10,68
34,21	10,75
34,23	10,83
34,26	10,88
34,28	10,96
34,31	11,02
34,33	11,12
34,35	11,23
34,38	11,34
34,40	11,46
34,43	11,58
34,45	11,70
34,48	11,85
34,50	11,97
34,52	12,07
34,55	12,19
34,57	12,29
34,60	12,40
34,62	12,54
34,65	12,67
34,67	12,82
34,70	12,98
34,72	13,14
34,74	13,35
34,77	13,54
34,79	13,72
34,82	13,90
34,84	14,04
34,87	14,19
34,89	14,36
34,92	14,50
34,94	14,67
34,96	14,82
34,99	14,99
35,01	15,20
35,04	15,40
35,06	15,58
35,09	15,80
35,11	16,00
35,14	16,21
35,16	16,42
35,18	16,60
35,21	16,78
35,23	16,97
35,26	17,15
35,28	17,34
35,31	17,51
35,33	17,70
35,36	17,95
35,38	18,19
35,40	18,41
35,43	18,64
35,45	18,85
35,48	19,12
35,50	19,35
35,53	19,59
35,55	19,80
35,57	20,02
35,60	20,20
35,62	20,40
35,65	20,60
35,67	20,84
35,70	21,02
35,72	21,28
35,75	21,51
35,77	21,80
35,79	22,07
35,82	22,36
35,84	22,58
35,87	22,85
35,89	23,06
35,92	23,31
35,94	23,51
35,97	23,74
35,99	23,92
36,01	24,15
36,04	24,37
36,06	24,63
36,09	24,90
36,11	25,15
36,14	25,40
36,16	25,64
36,19	25,89
36,21	26,13
36,23	26,31
36,26	26,45
36,28	26,63
36,31	26,79
36,33	26,96
36,36	27,12
36,38	27,26
36,41	27,44
36,43	27,63
36,45	27,80
36,48	27,96
36,50	28,09
36,53	28,20
36,55	28,33
36,58	28,42
36,60	28,50
36,62	28,57
36,65	28,62
36,67	28,68
36,70	28,72
36,72	28,74
36,75	28,78
36,77	28,79
36,80	28,79
36,82	28,82
36,84	28,80
36,87	28,79
36,89	28,78
36,92	28,71
36,94	28,68
36,97	28,62
36,99	28,52
37,02	28,45
37,04	28,36
37,06	28,26
37,09	28,16
37,11	28,03
37,14	27,91
37,16	27,76
37,19	27,60
37,21	27,43
37,24	27,24
37,26	27,05
37,28	26,91
37,31	26,72
37,33	26,57
37,36	26,39
37,38	26,21
37,41	26,01
37,43	25,82
37,46	25,54
37,48	25,30
37,50	25,04
37,53	24,78
37,55	24,53
37,58	24,27
37,60	23,99
37,63	23,74
37,65	23,50
37,68	23,27
37,70	23,04
37,72	22,77
37,75	22,53
37,77	22,27
37,80	22,00
37,82	21,71
37,85	21,40
37,87	21,10
37,89	20,85
37,92	20,56
37,94	20,32
37,97	20,04
37,99	19,82
38,02	19,62
38,04	19,43
38,07	19,20
38,09	19,01
38,11	18,78
38,14	18,59
38,16	18,34
38,19	18,08
38,21	17,85
38,24	17,61
38,26	17,39
38,29	17,21
38,31	17,03
38,33	16,87
38,36	16,72
38,38	16,56
38,41	16,46
38,43	16,34
38,46	16,20
38,48	16,09
38,51	15,96
38,53	15,84
38,55	15,74
38,58	15,62
38,60	15,55
38,63	15,46
38,65	15,38
38,68	15,33
38,70	15,28
38,73	15,24
38,75	15,21
38,77	15,17
38,80	15,17
38,82	15,15
38,85	15,14
38,87	15,13
38,90	15,14
38,92	15,12
38,94	15,16
38,97	15,17
38,99	15,21
39,02	15,24
39,04	15,29
39,07	15,33
39,09	15,38
39,12	15,42
39,14	15,54
39,16	15,61
39,19	15,68
39,21	15,77
39,24	15,84
39,26	15,94
39,29	16,06
39,31	16,15
39,34	16,26
39,36	16,38
39,38	16,48
39,41	16,63
39,43	16,74
39,46	16,85
39,48	16,99
39,51	17,13
39,53	17,28
39,56	17,47
39,58	17,63
39,60	17,81
39,63	17,99
39,65	18,16
39,68	18,36
39,70	18,54
39,73	18,70
39,75	18,88
39,78	19,06
39,80	19,25
39,82	19,44
39,85	19,62
39,87	19,83
39,90	20,08
39,92	20,30
39,95	20,54
39,97	20,75
39,99	20,98
40,02	21,22
40,04	21,46
40,07	21,64
40,09	21,85
40,12	22,06
40,14	22,37
40,17	22,60
40,19	22,83
40,21	23,07
40,24	23,35
40,26	23,61
40,29	23,92
40,31	24,11
40,34	24,39
40,36	24,66
40,39	24,94
40,41	25,22
40,43	25,48
40,46	25,69
40,48	25,97
40,51	26,22
40,53	26,51
40,56	26,76
40,58	27,04
40,61	27,35
40,63	27,69
40,65	27,97
40,68	28,30
40,70	28,59
40,73	28,91
40,75	29,20
40,78	29,45
40,80	29,72
40,83	30,01
40,85	30,28
40,87	30,55
40,90	30,80
40,92	31,09
40,95	31,45
40,97	31,76
41,00	32,06
41,02	32,35
41,05	32,64
41,07	32,95
41,09	33,24
41,12	33,45
41,14	33,72
41,17	33,92
41,19	34,18
41,22	34,43
41,24	34,65
41,26	34,85
41,29	35,10
41,31	35,30
41,34	35,56
41,36	35,75
41,39	35,93
41,41	36,14
41,44	36,32
41,46	36,50
41,48	36,66
41,51	36,81
41,53	36,96
41,56	37,09
41,58	37,20
41,61	37,33
41,63	37,41
41,66	37,49
41,68	37,58
41,70	37,64
41,73	37,69
41,75	37,72
41,78	37,75
41,80	37,76
41,83	37,79
41,85	37,78
41,88	37,80
41,90	37,80
41,92	37,80
41,95	37,79
41,97	37,77
42,00	37,74
42,02	37,71
42,05	37,64
42,07	37,58
42,10	37,50
42,12	37,39
42,14	37,28
42,17	37,16
42,19	37,04
42,22	36,90
42,24	36,72
42,27	36,57
